"","time","BTC","ETH","XMR","ETC","ZEC","DASH","LTC","DOGE","NXT","BTCVOLFROM","BTCVOLTO","ETHVOLTO","ETHVOLFROM"
"1541",1969-12-31 19:00:00,4842.15,334.84,124.73,14.58,232.33,396.67,67.05,0.001162,0.09258,28.37,137301.69,142941.43,432.95
"1542",1969-12-31 19:00:00,4789.77,333.44,123.67,14.45,230.29,393.77,67.95,0.001102,0.09,21.91,105443.1,37934.96,113.42
"1543",1969-12-31 19:00:00,4810.27,331.5,124.3,14.55,232.87,397.42,67.9,0.001154,0.09212,8.37,40550.46,41413.36,124.12
"1544",1969-12-31 19:00:00,4836.89,334.99,124.89,14.63,235.07,400.3,68.41,0.001161,0.09195,6.35,31227.55,41032.98,122.9
"1545",1969-12-31 19:00:00,4807.82,332.48,123.9,14.45,231.45,397.75,66.8,0.001154,0.08938,13.19,63084.49,51483.78,155.98
"1546",1969-12-31 19:00:00,4782.35,331.88,122.38,14.37,230.6,397.75,66.8,0.001148,0.0901,8.74,42043.21,29682.6,89.31
"1547",1969-12-31 19:00:00,4783.64,332.01,122.89,14.4,230.91,406.9,66.26,0.001148,0.08955,19.69,94293.37,17004.33,51.12
"1548",1969-12-31 19:00:00,4813.92,334.94,122.85,14.43,232.66,407.5,66.74,0.001155,0.08915,118.83,562505.48,98170.37,294.82
"1549",1969-12-31 19:00:00,4821.22,344.87,122.46,14.46,233.3,408.98,66.25,0.001157,0.08967,23.51,113336.09,243132.97,719.09
"1550",1969-12-31 19:00:00,4862.77,358.08,123.85,15,239.39,411.68,67.12,0.001118,0.09069,23.99,116153.8,256084.48,730.27
"1551",1969-12-31 19:00:00,4838.84,354.95,123.97,14.87,237.01,418.56,68.64,0.001161,0.09223,19.7,95791.78,188536.48,530.5
"1552",1969-12-31 19:00:00,4819.25,355.67,124.05,14.78,237.11,424.05,67,0.001108,0.09142,11.86,57608.25,78019.13,220.38
"1553",1969-12-31 19:00:00,4866.09,368.9,126.08,14.91,241.55,424.18,68.48,0.001168,0.09401,57.61,277795.53,250270.49,688.68
"1554",1969-12-31 19:00:00,4936.98,366.74,126.39,14.92,244.43,425.27,68.79,0.001136,0.09548,39.53,193092.93,231517.01,642.73
"1555",1969-12-31 19:00:00,5035.52,362.06,128.76,15.28,246.94,427.67,69.99,0.001209,0.09789,53.78,266115.19,39260.83,106.48
"1556",1969-12-31 19:00:00,5040.52,366.88,127.32,15.07,247.89,425.17,70,0.001159,0.09431,17.37,87345.46,36313.43,99.98
"1557",1969-12-31 19:00:00,4957.29,366.99,124.58,14.81,243.25,416.26,70.74,0.00114,0.09419,21.58,108766.75,4162.09,11.45
"1558",1969-12-31 19:00:00,5020.4,359.05,125.91,14.99,243.04,418.85,69.01,0.001155,0.09468,18.99,94937.64,14850.6,41.04
"1559",1969-12-31 19:00:00,5049.38,363.74,125.93,15.01,244.39,424,70.23,0.001161,0.09442,24.78,125268.58,52625.24,144.6
"1560",1969-12-31 19:00:00,5149.57,378.95,129.25,15.44,248.93,430.66,72.75,0.001184,0.0965,35.08,179024.02,202447.65,539.7
"1561",1969-12-31 19:00:00,5260.66,384.06,132.73,15.77,252.46,436.95,75.13,0.00121,0.1,98.27,512304.41,229106.67,594.95
"1562",1969-12-31 19:00:00,5333.54,388.55,135.1,15.84,255.64,440.5,74.5,0.001227,0.09984,72.21,382495.84,369710.61,958.18
"1563",1969-12-31 19:00:00,5184.2,383.01,130.28,15.23,249.05,425.1,74.1,0.001244,0.09736,81.18,425575.7,468752.54,1212.63
"1564",1969-12-31 19:00:00,5145.75,374.45,129.42,15.18,247.51,428.49,72,0.001235,0.09659,40.38,208166.26,161690.78,427.85
"1565",1969-12-31 19:00:00,5147.34,376.23,128.79,15.24,245.32,426.71,72.99,0.001184,0.09615,26.43,136311.17,102849.23,274.77
"1566",1969-12-31 19:00:00,5235.5,379,131.31,15.51,250.62,432.56,73.5,0.001204,0.0978,39.3,204145.39,50814.88,133.83
"1567",1969-12-31 19:00:00,5185.91,375.2,130.32,15.42,247.16,430.02,72,0.001193,0.09656,37.49,192498.34,55422.36,147.09
"1568",1969-12-31 19:00:00,5188.57,379.48,130.6,15.39,246.82,429.77,72.89,0.001245,0.0976,14.32,74324.35,79785.22,212.07
"1569",1969-12-31 19:00:00,5221.89,373.64,130.86,15.47,249.97,430.28,71.99,0.001253,0.09728,39.48,205386.22,78789.12,211.35
"1570",1969-12-31 19:00:00,5249.53,382.23,131.24,15.72,250.14,430.2,73.99,0.001207,0.09738,39.38,207326.74,67707.45,179.49
"1571",1969-12-31 19:00:00,5239.22,381.46,130.61,15.51,251.12,431.08,73.05,0.001205,0.09724,44.55,232425.6,50867.29,133.34
"1572",1969-12-31 19:00:00,5212.81,376.94,129.9,15.63,250.06,429.07,72.27,0.001251,0.09711,26.71,139765.74,248647.72,648.13
"1573",1969-12-31 19:00:00,5128.75,381.01,127.55,15.42,245.92,422.35,71.8,0.00118,0.09468,49.21,252674.19,109469.62,292.51
"1574",1969-12-31 19:00:00,5186.67,374.9,128.73,15.47,248.55,424.89,71.4,0.001193,0.09549,84.41,434871.49,172024.11,462.54
"1575",1969-12-31 19:00:00,5177.66,373.58,127.89,15.46,248.22,423.33,69.5,0.001191,0.09423,15.53,79673.33,66086,176.73
"1576",1969-12-31 19:00:00,5076.21,368.47,126.55,15.05,243.96,417.62,70,0.001168,0.09157,19.06,97054.12,67937.22,183.1
"1577",1969-12-31 19:00:00,5031.88,357.94,122.78,14.78,240.73,410.45,67.75,0.001157,0.08871,16.25,82296.48,247989.79,694.31
"1578",1969-12-31 19:00:00,5152.37,368.61,126.39,15.18,246.44,423.01,67.76,0.001185,0.09089,27.96,141615.57,56885.75,155.77
"1579",1969-12-31 19:00:00,5083.16,362.5,125.2,14.88,241.45,417.89,67.24,0.001169,0.08936,12.35,63365.34,21307.54,58.47
"1580",1969-12-31 19:00:00,5121.77,364,125.43,15.02,241.8,419.37,69,0.001178,0.09086,15.73,80139.57,15080.34,41.75
"1581",1969-12-31 19:00:00,5024.09,363,122.79,14.67,238.44,412.98,68.13,0.001156,0.08908,53.99,270592.05,24650.63,68.35
"1582",1969-12-31 19:00:00,5031.12,375.86,122.96,14.69,238.37,411.55,68.49,0.001157,0.09091,58.81,295177.81,11247.2,30.22
"1583",1969-12-31 19:00:00,5037.76,358.07,123.78,14.71,239.24,412.24,69.15,0.001159,0.09038,61.82,311632.31,192628.9,537.73
"1584",1969-12-31 19:00:00,5033.15,362.14,123.46,14.74,238.17,411.71,67.96,0.001107,0.09019,21.25,107878.65,228317.88,636.99
"1585",1969-12-31 19:00:00,5016.56,366.24,122.45,14.7,238.29,411.61,68.84,0.001104,0.08985,48.45,243141.17,62871.42,174.1
"1586",1969-12-31 19:00:00,5030.39,362.77,123.19,14.69,239.25,413.35,68.68,0.001157,0.09009,42.04,211363.06,35347.36,98.01
"1587",1969-12-31 19:00:00,5074.69,368.92,123.97,14.9,241.35,416.78,68.95,0.001167,0.09099,45.31,228107.75,27515.34,75.89
"1588",1969-12-31 19:00:00,5086.57,365,124.11,14.97,242.99,417.35,68.79,0.00117,0.09059,17.64,90699.63,138779.65,384.98
"1589",1969-12-31 19:00:00,5103.64,367.26,124.43,15,243.49,417.43,68,0.001123,0.09115,16.85,87033.08,67667.55,184.35
"1590",1969-12-31 19:00:00,5073.48,369.03,124.45,14.94,243.02,416.99,68.86,0.001167,0.09066,17.45,89807.37,46171.12,127.67
"1591",1969-12-31 19:00:00,5020.2,364.8,123.95,14.65,242.43,412.66,67,0.001155,0.08991,73.01,366675.15,28010.57,77.41
"1592",1969-12-31 19:00:00,4953.62,352.91,122.21,14.52,238.02,406.25,66.89,0.00109,0.08827,77.65,385751.5,212699.29,596.43
"1593",1969-12-31 19:00:00,4952.04,352.06,121.67,14.47,238.79,408.54,65.31,0.001089,0.0877,24.39,120887.24,34916.11,98.58
"1594",1969-12-31 19:00:00,5010.84,360.61,124.32,14.76,241.47,414.55,66,0.001102,0.08819,24.4,120957.91,40051.5,108.28
"1595",1969-12-31 19:00:00,4984.46,359.94,125.16,14.76,240.7,412.76,66,0.001097,0.08822,10.84,54105.67,15984.86,44.32
"1596",1969-12-31 19:00:00,4997.59,359.09,124.94,14.69,240.68,411.85,66.99,0.001099,0.08861,16.15,80972.21,14533.32,40.33
"1597",1969-12-31 19:00:00,4982.56,358,123.47,14.58,239.91,410.81,66.98,0.001096,0.08819,11.57,58036.98,23918.5,66.87
"1598",1969-12-31 19:00:00,4958.25,353.54,122.96,14.52,238.05,411.09,66,0.001091,0.08608,12.77,65122.36,25443.26,71.4
"1599",1969-12-31 19:00:00,4905.72,356.52,120.34,14.28,235.28,404.97,65.92,0.001079,0.08477,34.11,168332.78,35476.22,99.67
"1600",1969-12-31 19:00:00,4920.94,350.91,119.53,14.32,236.45,404.89,65.79,0.001083,0.08434,22.34,112211.66,94853.72,268.23
"1601",1969-12-31 19:00:00,4931.79,356.6,120.24,14.32,236.28,405.05,65,0.001036,0.08522,14.08,73063.43,35292.31,100.65
"1602",1969-12-31 19:00:00,4956.95,355.23,120.6,14.41,236.6,405.68,65.86,0.001091,0.08645,14.14,71628.55,10463.03,29.39
"1603",1969-12-31 19:00:00,5054.07,358.35,122.66,14.68,240.83,417.11,66.93,0.001112,0.08708,11.84,61143,8231.84,23.14
"1604",1969-12-31 19:00:00,5047.65,355.51,122.66,14.66,242.29,416.78,64.5,0.00111,0.08697,5.83,29548.02,2570,7.23
"1605",1969-12-31 19:00:00,5021.21,358.35,122.07,14.59,240.62,418.62,66.49,0.001105,0.08767,4.02,20482.08,6228.27,17.47
"1606",1969-12-31 19:00:00,4953.79,352.92,119.88,14.37,237.78,415.47,64.03,0.00109,0.0853,12.49,61684.9,31787.85,88.39
"1607",1969-12-31 19:00:00,5009.93,355.01,122.29,14.56,240.38,421.23,66.48,0.001052,0.08797,3.71,18777.9,182836.17,520.08
"1608",1969-12-31 19:00:00,4869.56,350.03,118.18,14.13,233.88,416.44,64.05,0.001023,0.08556,116.62,563482.81,335042.41,956.8
"1609",1969-12-31 19:00:00,5005.12,360.63,121.67,14.5,240.4,429.69,66,0.001101,0.08804,26.63,129260.47,49159.63,138.87
"1610",1969-12-31 19:00:00,4997.49,360.39,121.64,14.54,240.58,427.39,65.02,0.001099,0.08831,66.64,327985.81,83545.64,231.25
"1611",1969-12-31 19:00:00,5020.44,362.63,122.05,14.53,241.53,430.6,67.44,0.001104,0.08831,22.68,114627.07,20659.35,57.1
"1612",1969-12-31 19:00:00,5029.36,363.17,122.11,14.43,242.01,428.15,65.35,0.001106,0.08872,11.22,57252.42,83713.63,231.59
"1613",1969-12-31 19:00:00,5007.47,363.36,121.93,14.6,241.61,430.69,66.87,0.001102,0.08813,20.24,101491.78,19904.78,54.98
"1614",1969-12-31 19:00:00,5043.21,363.81,123,14.65,242.88,434.07,66.07,0.001059,0.08856,16.65,84147.47,16040.45,44.32
"1615",1969-12-31 19:00:00,5026.87,362.2,122.96,14.66,242.9,433.57,65.05,0.001106,0.08822,44.94,223023.03,31635.97,87.07
"1616",1969-12-31 19:00:00,5040.12,363.45,123.68,14.66,245.1,434.21,66.96,0.001058,0.088,22.39,113162.94,52908.06,148.09
"1617",1969-12-31 19:00:00,5025.26,360.01,123.02,14.55,242.32,438.71,65.76,0.001106,0.08829,56.53,283572.77,40562.8,111.68
"1618",1969-12-31 19:00:00,5042.06,362.97,123.48,14.55,244.14,445.42,67.96,0.001109,0.08758,63.65,316909.92,240876.01,654.44
"1619",1969-12-31 19:00:00,5011.63,359.98,123.79,14.55,243.67,441.93,67,0.001103,0.08765,23.21,116383.75,145225.89,401.88
"1620",1969-12-31 19:00:00,4873.02,353.57,119.88,14.17,238.14,428.29,65.1,0.001072,0.08503,36.9,182655.75,83016.76,231.84
"1621",1969-12-31 19:00:00,4924.84,359.61,120.56,14.27,239,431.07,64.99,0.001034,0.0855,17.72,87082.01,23832.02,66.47
"1622",1969-12-31 19:00:00,5004.12,357.67,121.95,14.45,242.65,440.26,66.5,0.001101,0.08737,64.14,318751.14,16929.97,47.18
"1623",1969-12-31 19:00:00,4946.49,356.9,120.79,14.29,238.62,434.65,64.59,0.001039,0.08666,7.74,38760.62,84662.51,237.87
"1624",1969-12-31 19:00:00,4959.76,353.02,120.92,14.27,240.1,437.6,64.5,0.001042,0.08714,23.23,113605.02,128413.64,363.8
"1625",1969-12-31 19:00:00,4982.73,361.48,121.63,14.33,241.46,443.31,65.48,0.001046,0.08765,4,19935,8253.81,22.97
"1626",1969-12-31 19:00:00,4977.4,353.12,121.4,14.34,241.85,453.34,65.7,0.001045,0.08715,3.62,18152.48,5656.02,15.75
"1627",1969-12-31 19:00:00,5019.23,353.56,122.22,14.45,243.28,462.52,65.7,0.001054,0.08733,7.94,40339.6,534.72,1.5
"1628",1969-12-31 19:00:00,4950.83,362.22,121.05,14.22,240.46,467.01,65.7,0.001089,0.0857,5.91,29902.09,3548.26,9.89
"1629",1969-12-31 19:00:00,4969.53,359.93,120.71,14.24,240.57,465.4,64.53,0.001044,0.08572,7.37,37107.49,6297.49,17.48
"1630",1969-12-31 19:00:00,4992.62,361.89,121.12,14.28,241.64,459.97,66,0.001048,0.08642,11.76,59005.7,12858.51,35.7
"1631",1969-12-31 19:00:00,4922.97,369.47,119.78,14.17,237.58,461.73,70.3,0.001034,0.08448,39.42,196677.48,334752.41,912.61
"1632",1969-12-31 19:00:00,4979.83,356.5,121.31,14.27,241.02,468.15,65.82,0.001046,0.08535,42.01,206760.93,7176.95,19.7
"1633",1969-12-31 19:00:00,5008.78,360.52,121.91,14.43,245.53,466.77,66.01,0.001052,0.0856,9.7,48713.53,22133.34,61.28
"1634",1969-12-31 19:00:00,4925.34,362.84,120.52,14.31,243.66,459.09,65,0.001034,0.08393,28.92,142638.68,361117.51,995
"1635",1969-12-31 19:00:00,4841.25,351.65,117.06,13.88,234.75,445.78,64.01,0.001017,0.07983,105.31,509317.46,348674.41,988.16
"1636",1969-12-31 19:00:00,4785.65,343.95,115.19,13.65,231.72,438.65,63.25,0.001005,0.07825,48.01,230371.56,466209.45,1355.27
"1637",1969-12-31 19:00:00,4782.14,344.77,115.49,13.49,231.5,439.19,63,0.001004,0.07943,54.61,261780.11,73135.01,211.29
"1638",1969-12-31 19:00:00,4778.08,334.01,114.82,13.4,231.16,435.14,60.75,0.001003,0.07913,114.18,545612.91,985655.19,2936.1
"1639",1969-12-31 19:00:00,4626.29,335.91,109.09,12.85,227.01,416.09,60.18,0.0009715,0.07527,407.31,1878417.65,524169.62,1575.08
"1640",1969-12-31 19:00:00,4551.28,333.67,108.5,12.79,223.92,415.62,62.3,0.0009558,0.0735,168.85,766844.3,422373.94,1276.66
"1641",1969-12-31 19:00:00,4692.56,335,112.34,13.24,229.89,426.74,61.39,0.0009854,0.07715,43.14,202267.76,82076.82,242.56
"1642",1969-12-31 19:00:00,4619.64,332.89,110.09,12.9,224.88,421.54,60.42,0.0009701,0.07595,16.99,80458.13,20613.21,61.89
"1643",1969-12-31 19:00:00,4589.07,334.5,109.31,12.82,223.9,420.04,60.16,0.0009178,0.07567,33.7,155987.75,43672.81,131.26
"1644",1969-12-31 19:00:00,4698.29,337.01,112.9,13.12,227.54,442.39,62,0.0009866,0.07705,62.97,294175.08,18096.68,53.31
"1645",1969-12-31 19:00:00,4726.02,344.94,113.85,13.23,229.54,446.42,65,0.0009925,0.07736,32.52,154076.47,122853.57,356.35
"1646",1969-12-31 19:00:00,4667.11,340.43,112.1,13.07,227.24,443.52,62,0.0009334,0.07673,5.27,25260.13,30374.24,89
"1647",1969-12-31 19:00:00,4750.94,346,113.64,13.33,232.84,452.24,62,0.0009502,0.07777,17.75,84416.45,129107.47,379.12
"1648",1969-12-31 19:00:00,4762.88,349.45,114.36,13.38,234.81,446.66,64.9,0.001,0.07687,37.7,179904.88,84641,243.84
"1649",1969-12-31 19:00:00,4710.22,345.61,113.23,13.21,232.87,443.8,62.34,0.0009891,0.0764,3.98,18710.98,9980.37,28.86
"1650",1969-12-31 19:00:00,4765.18,347.7,114.03,13.36,236.83,453.6,63.41,0.000953,0.07729,3.48,16447.55,14813.04,43
"1651",1969-12-31 19:00:00,4768.85,344.06,114.93,13.39,248.36,449.56,63.8,0.0009538,0.07802,2.29,11097.52,5182.45,15.22
"1652",1969-12-31 19:00:00,4635.68,342.55,110.89,12.98,251.81,435.57,61.51,0.0009735,0.07589,3.77,17392.89,14542.48,42.79
"1653",1969-12-31 19:00:00,4675.68,336.71,111.61,13.13,250.62,436.61,61,0.0009819,0.07799,3.3,15355.07,6237.25,18.79
"1654",1969-12-31 19:00:00,4663.45,336,110.48,12.96,241.15,437.43,60,0.0009793,0.07695,7.48,34576.38,28969.59,86.07
"1655",1969-12-31 19:00:00,4583.8,332.89,108.96,12.73,235.06,430.42,59.02,0.0009626,0.07407,7.3,33394.55,58007.16,173.92
"1656",1969-12-31 19:00:00,4605.26,332.67,109.1,12.7,241.73,429.76,60,0.0009671,0.0735,5.57,25428.71,33638.43,101.45
"1657",1969-12-31 19:00:00,4588.15,330.73,109.01,12.72,243.17,429.18,59.99,0.0009635,0.07323,8.24,37202.74,14137.35,43.01
"1658",1969-12-31 19:00:00,4627.72,335.22,110.09,12.9,246.47,438.01,60.5,0.0009255,0.074,15.89,71983.88,84469.65,255.41
"1659",1969-12-31 19:00:00,4629.49,329.77,111.39,12.92,255.64,436.7,59.3,0.0009259,0.0731,36.19,164979.33,47424.82,144.1
"1660",1969-12-31 19:00:00,4616.5,337.55,110.7,12.89,261.8,433.77,59.36,0.0009233,0.07294,12.54,56773.15,44464.93,134.66
"1661",1969-12-31 19:00:00,4496.9,329.82,107.97,12.56,256.14,421.72,57.85,0.0009443,0.07119,87.23,393080.06,105569.08,317.09
"1662",1969-12-31 19:00:00,4546.39,330.09,109.11,12.67,255.37,428.13,58,0.0009547,0.07151,89.89,404808.39,115070.29,348.73
"1663",1969-12-31 19:00:00,4559.24,337.95,109.42,12.72,250.03,430.53,58.5,0.0009574,0.06967,13.03,59683.06,188194.3,570.13
"1664",1969-12-31 19:00:00,4611.3,338.5,110.86,12.92,257.17,439.69,61.4,0.0009684,0.07277,12.96,60589.87,13758.65,41.09
"1665",1969-12-31 19:00:00,4615.68,338.94,111.33,12.99,254.32,440.34,62.49,0.0009693,0.07482,13.01,59481.77,30297.4,89.89
"1666",1969-12-31 19:00:00,4561.17,334.73,110.61,12.89,250.86,432.67,61.09,0.0009578,0.07389,15.49,72151.66,15367.32,45.35
"1667",1969-12-31 19:00:00,4616.2,337.5,112.27,13.03,250.43,438.59,60,0.001016,0.07534,35.24,163025.66,184406.95,542.9
"1668",1969-12-31 19:00:00,4595.71,339.16,111.81,12.94,246.28,436.04,59.01,0.001011,0.07505,46.79,212846.27,22066.09,65.72
"1669",1969-12-31 19:00:00,4506.2,332.71,109.14,12.65,255.14,428.95,58,0.0009914,0.07282,6.83,31200.42,10300.48,30.8
"1670",1969-12-31 19:00:00,4614.75,332.2,111.86,12.95,262.67,436.79,59.79,0.001015,0.07481,12.41,56943.74,13823.88,41.23
"1671",1969-12-31 19:00:00,4601.18,337.75,111.12,13.02,260.89,437.57,59.98,0.001012,0.07394,1.98,9309.3,7013.32,20.9
"1672",1969-12-31 19:00:00,4670.17,343.67,113.02,13.13,266.85,443.71,59.99,0.001027,0.07468,8.97,42013.51,32990.46,97.03
"1673",1969-12-31 19:00:00,4673.5,337.98,112.82,13.12,267.89,443.66,60,0.001028,0.07431,17.44,82695.01,6510.21,19.2
"1674",1969-12-31 19:00:00,4697.49,337,113.35,13.19,264.19,446.64,60.83,0.001033,0.07464,6.33,30841.97,11117.53,32.48
"1675",1969-12-31 19:00:00,4698,340,113.08,13.14,267.46,447.63,59.99,0.001034,0.07465,4.09,20103.39,2596.8,7.72
"1676",1969-12-31 19:00:00,4712.93,341.27,113.02,13.18,270.48,450.7,60.83,0.001037,0.07508,11.71,56655.15,4899.78,14.47
"1677",1969-12-31 19:00:00,4711.85,342.67,113.37,13.21,265.42,450.5,60.5,0.001037,0.07591,5.61,27143.5,5319.79,15.63
"1678",1969-12-31 19:00:00,4779.25,349.79,115.32,13.56,271.75,447.58,62,0.001051,0.07704,19.2,92404.59,138399.76,398.08
"1679",1969-12-31 19:00:00,4782.52,354.62,115.31,13.49,271.41,449.51,62.37,0.001052,0.07834,18.13,86999.35,174372.17,498.12
"1680",1969-12-31 19:00:00,4827.51,353.5,116.97,13.78,271.21,451.81,61.54,0.001062,0.08091,18.57,89969.61,23198.51,65.43
"1681",1969-12-31 19:00:00,4812.64,356.86,115.65,13.56,268.11,443.68,62.5,0.001107,0.0784,17.42,81646.42,34314.49,97.09
"1682",1969-12-31 19:00:00,4852.06,352,117.13,13.68,270.94,450.47,62.9,0.001164,0.08093,7.54,37109.49,5579.96,15.73
"1683",1969-12-31 19:00:00,4789.27,350,116.19,13.3,262.26,441.43,62,0.001197,0.07902,22.22,106745.64,31144.28,88.74
"1684",1969-12-31 19:00:00,4788.87,353,116.18,13.26,263.24,441.53,60,0.001149,0.07839,35.52,167980.71,386560.45,1109.18
"1685",1969-12-31 19:00:00,4736.61,349.26,115.24,13.15,259.61,438.94,60.5,0.001137,0.0774,39.75,188250.61,94799.32,266.66
"1686",1969-12-31 19:00:00,4743.6,348.11,115.17,13.21,258.86,440.59,59.02,0.001186,0.07813,18.54,87916.49,38226.79,108.84
"1687",1969-12-31 19:00:00,4752.59,353.91,115.58,13.17,259.3,439.04,61.6,0.001141,0.07794,7.82,37816.29,26740.31,75.93
"1688",1969-12-31 19:00:00,4754.87,350.98,116.07,13.24,259.38,443.77,61.56,0.001189,0.07769,14.24,67665.36,9989.62,28.48
"1689",1969-12-31 19:00:00,4746.52,353.77,115.91,13.27,257.83,444.04,61.47,0.001187,0.07789,14.87,70946.44,10070.79,28.58
"1690",1969-12-31 19:00:00,4749.17,353,115.4,13.28,256.65,442.96,61.18,0.001187,0.07779,4.26,20437.47,31023.31,88.06
"1691",1969-12-31 19:00:00,4764.57,353.21,116.02,13.36,257.81,443.3,60.75,0.001191,0.07766,16.48,78545.6,37407.83,105.78
"1692",1969-12-31 19:00:00,4740.08,355.54,115.42,13.35,256.39,437.41,61.36,0.001185,0.0776,12.62,59599.85,11259.43,31.6
"1693",1969-12-31 19:00:00,4772.09,361.85,116.06,13.47,258.31,442.18,61.33,0.001241,0.07836,12,57002.09,41463.75,115.37
"1694",1969-12-31 19:00:00,4770.45,364.94,116.11,13.52,258.18,441.31,61.5,0.00124,0.07871,7.89,37755.43,79715.1,218.99
"1695",1969-12-31 19:00:00,4771.54,362.32,115.95,13.54,257.19,440.51,61.97,0.001193,0.07926,5.56,26413.63,62446.68,172.07
"1696",1969-12-31 19:00:00,4707.12,353.03,113.91,13.37,257.9,435.97,60.56,0.001177,0.07781,33.85,158199.44,69329.08,195.11
"1697",1969-12-31 19:00:00,4723.67,358.82,114.31,13.33,256.92,437.36,60.56,0.001181,0.07799,6.17,29058.05,11414.27,31.92
"1698",1969-12-31 19:00:00,4666.85,355,113.17,13.21,257.28,433.69,60.59,0.001167,0.07686,6.15,29456.97,3332.41,9.36
"1699",1969-12-31 19:00:00,4666.11,351.99,112.13,13.17,258.04,435.95,60,0.001167,0.07638,9.02,42063.95,24071.25,68.28
"1700",1969-12-31 19:00:00,4711.81,350.01,114.17,13.37,259.62,443.15,61.83,0.001131,0.0768,6.55,30294.05,1055.65,2.99
"1701",1969-12-31 19:00:00,4858.86,359.5,117.2,13.69,267.72,466.5,61.82,0.001215,0.07954,2.6,12435.15,275,0.765
"1702",1969-12-31 19:00:00,4722.43,359.49,114.57,13.37,258.6,452.88,61.48,0.001133,0.07731,26.07,122394.08,117113.22,334.55
"1703",1969-12-31 19:00:00,4753.35,351.05,114.41,13.48,259.72,448.05,61.49,0.001141,0.07795,2.97,14276.21,19476.76,55.31
"1704",1969-12-31 19:00:00,4733.06,354.4,113.97,13.39,258.47,446.71,60,0.001183,0.07724,3.58,17455.61,5203.51,14.66
"1705",1969-12-31 19:00:00,4714.68,356.6,113.62,13.32,257.04,448.37,58,0.001179,0.0768,67,310601.75,50267.11,138.04
"1706",1969-12-31 19:00:00,4646.49,356.92,112.91,13.12,252.68,429.43,58.5,0.001115,0.07518,25.59,118818.19,37079.59,104.16
"1707",1969-12-31 19:00:00,4644.72,356.45,113.66,13.15,251.7,431.03,59.55,0.001161,0.07506,54.73,247129.14,23680.63,66.5
"1708",1969-12-31 19:00:00,4642.5,351.82,114.25,13.15,252.64,428.18,58.97,0.001161,0.07498,17.86,82778.33,39398.67,110.59
"1709",1969-12-31 19:00:00,4655.1,359.68,114.1,13.23,254.35,426.87,59.26,0.001117,0.07513,8.67,40841.15,25291.82,69.99
"1710",1969-12-31 19:00:00,4661.69,357,114.35,13.23,256.49,425.61,58.08,0.001119,0.07538,21.31,98853.09,9878.5,27.86
"1711",1969-12-31 19:00:00,4641.01,351.19,114.22,13.21,255.58,428.04,59.85,0.001114,0.07514,11.72,54579.58,23097.86,65.74
"1712",1969-12-31 19:00:00,4626.57,357,113.44,13.19,259.41,425.09,59.77,0.00111,0.07481,10.69,50062.54,2426.52,6.82
"1713",1969-12-31 19:00:00,4628.89,357.48,113.45,13.25,259.17,425.21,59.97,0.001111,0.07494,4.94,23694.29,4711.61,13.28
"1714",1969-12-31 19:00:00,4663.96,353.71,113.99,13.34,258.06,422.27,59.99,0.001119,0.07556,5.36,26053.22,14119.67,39.69
"1715",1969-12-31 19:00:00,4623.19,353.93,112.76,13.19,259.31,415.86,59.95,0.00111,0.07508,21.91,100780.74,10480.88,29.29
"1716",1969-12-31 19:00:00,4611.71,354.68,112.25,13.11,261.44,421.6,59.82,0.001153,0.07512,7.58,35048.76,15427.62,43
"1717",1969-12-31 19:00:00,4623.73,357.18,112.5,13.1,262.12,421.59,59.77,0.001156,0.07495,9.57,45513.9,6187.22,17.48
"1718",1969-12-31 19:00:00,4709.87,355.5,114.17,13.29,271.43,423.37,60.49,0.001177,0.07592,22.27,105815.77,17899.83,50.05
"1719",1969-12-31 19:00:00,4737.85,359.34,114.23,13.36,277.45,423.94,60.47,0.001184,0.0759,23.78,114524.5,3789.46,10.55
"1720",1969-12-31 19:00:00,4784.38,357.98,115.11,13.49,282.33,430.26,59.99,0.001244,0.07645,16.72,81084.21,62025.62,172.97
"1721",1969-12-31 19:00:00,4783.09,359.99,115.18,13.45,286.17,432.77,59.8,0.001196,0.07658,11.68,56704.18,13231.1,36.91
"1722",1969-12-31 19:00:00,4766.24,359.98,114.68,13.37,281.21,429.34,59.11,0.001192,0.07616,19.53,92981.73,14674.33,40.92
"1723",1969-12-31 19:00:00,4766.79,363.03,115.21,13.38,277.76,429.58,59.11,0.001192,0.07684,22.45,109194.18,28472.52,79.09
"1724",1969-12-31 19:00:00,4766.42,361.26,114.3,13.44,279.84,428.88,59.11,0.001192,0.07607,9.31,45034.8,10416.92,28.62
"1725",1969-12-31 19:00:00,4769.03,361.99,114.55,13.45,277.08,430.02,59.5,0.001192,0.07607,5.05,24448.6,6207.18,17.21
"1726",1969-12-31 19:00:00,4782.14,362.99,115.06,13.45,278.51,430.92,59.5,0.001196,0.07642,14.22,67064.62,302.54,0.8334
"1727",1969-12-31 19:00:00,4723.25,359.58,113.74,13.31,274.09,427.03,59.46,0.001181,0.07562,15.66,74204.22,14097.57,39.45
"1728",1969-12-31 19:00:00,4763.01,360,114.69,13.39,277.64,430.62,60.5,0.001191,0.07678,6.47,31217.69,2654.48,7.37
"1729",1969-12-31 19:00:00,4773.73,359.15,115.38,13.45,276.45,427.49,60.49,0.001193,0.077,50.36,239215.28,11017.85,30.69
